UniqueID	Chromosome	Start	End	Strand
112	chr5	17117296	17119295	0
113	chr8	103424570	103426569	0
114	chr9	115095448	115097447	0
115	chr4	5051669	5053668	0
116	chr7	148974584	148976583	0
117	chr8	95651196	95653195	0
118	chr8	95651802	95653801	0
119	chr15	23890676	23892675	0
120	chr20	30133807	30135806	0
121	chr2	232315406	232317405	0
122	chr11	75623745	75625744	0
123	chr12	103631754	103633753	0
124	chr2	198568587	198570586	0
125	chr21	34890916	34892915	0
126	chr19	7698135	7700134	0
127	chr17	11922641	11924640	0
128	chr17	9808439	9810438	0
129	chr18	77439246	77441245	0
130	chr18	77438301	77440300	0
131	chr9	101568481	101570480	0
132	chr19	54209207	54211206	0
133	chr19	54210489	54212488	0
134	chr4	165862942	165864941	0
135	chr14	32711800	32713799	0
136	chr5	135637945	135639944	0
137	chr7	135433095	135435094	0
138	chr9	100571791	100573790	0
139	chr2	11805596	11807595	0
140	chr11	57363360	57365359	0
141	chr11	66114664	66116663	0
142	chr12	9217167	9219166	0
143	chr12	72228677	72230676	0
144	chr2	60962351	60964350	0
145	chr8	66504208	66506207	0
146	chr8	66503466	66505465	0
147	chr14	106405609	106407608	0
148	chr15	83085881	83087880	0
149	chr20	24216391	24218390	0
150	chr2	71017276	71019275	0
151	chr4	56081580	56083579	0
152	chr4	141676775	141678774	0
153	chr4	141676182	141678181	0
154	chr7	99194189	99196188	0
155	chr10	16113309	16115308	0
156	chr12	48575866	48577865	0
157	chr12	66524049	66526048	0
158	chr15	23890480	23892479	0
159	chr17	19459024	19461023	0
160	chr17	20411745	20413744	0
161	chr22	21877624	21879623	0
162	chr2	90119977	90121976	1
163	chr4	3044328	3046327	1
164	chr17	27076598	27078597	1
165	chr2	200715397	200717396	1
166	chr6	33064573	33066572	1
167	chr6	99872708	99874707	1
168	chr6	99871298	99873297	1
169	chr6	109803941	109805940	1
170	chr7	56550489	56552488	1
171	chr7	63565174	63567173	1
172	chr7	63565455	63567454	1
173	chr17	58322509	58324508	1
174	chr20	22262811	22264810	1
175	chr5	71401561	71403560	1
176	chr10	69607783	69609782	1
177	chr20	18295256	18297255	1
178	chr2	133015043	133017042	1
179	chr2	133014154	133016153	1
180	chr3	97690802	97692801	1
181	chr4	185908651	185910650	1
182	chr5	115780331	115782330	1
183	chr5	177107795	177109794	1
184	chr6	27804823	27806822	1
185	chr6	80246676	80248675	1
186	chr10	111292913	111294912	1
187	chr11	18432354	18434353	1
188	chr14	36872919	36874918	1
189	chr17	46124936	46126935	1
190	chr19	38778291	38780290	1
191	chr20	48329916	48331915	1
192	chr5	21340985	21342984	1
193	chr5	21340442	21342441	1
194	chr16	34230606	34232605	1
195	chr4	2243349	2245348	1
196	chr4	2243392	2245391	1
197	chr12	113414700	113416699	1
198	chr11	55972602	55974601	1
199	chr18	23532933	23534932	1
200	chr7	152304898	152306897	1
201	chr20	30191586	30193585	1
202	chr17	47571155	47573154	1
203	chr7	63565874	63567873	1
204	chr17	72347772	72349771	1
205	chr1	39586216	39588215	1
206	chr13	24520422	24522421	1
207	chr2	87112355	87114354	1
208	chr3	169621549	169623548	1
209	chr3	175786197	175788196	1
210	chr3	175785395	175787394	1
211	chr7	19748211	19750210	1
212	chr12	42630749	42632748	1
213	chr12	84843158	84845157	1
214	chr13	29068766	29070765	1
215	chr21	34099860	34101859	1
216	chr21	34098926	34100925	1
217	chr18	19284267	19286266	1
218	chr6	42109858	42111857	1
219	chr7	73152698	73154697	1
220	chr14	53634272	53636271	1
221	chr6	126069837	126071836	1
222	chr1	40972913	40974912	1
223	chr17	20657315	20659314	1
224	chr17	46124191	46126190	1
225	chr19	38038316	38040315	1
226	chr5	173313783	173315782	1
227	chr12	53439253	53441252	1
228	chr1	40041963	40043962	1
229	chr12	124996268	124998267	1
230	chr10	71929780	71931779	1
231	chr8	1448032	1450031	1
232	chr2	130691391	130693390	1
233	chr1	179804760	179806759	1
234	chr4	2793250	2795249	1
235	chr16	34255007	34257006	1
236	chr17	7474524	7476523	1
237	chr17	7474644	7476643	1
238	chr7	38335335	38337334	1
239	chr20	55903315	55905314	1
240	chr6	99797439	99799438	1
241	chr12	57633999	57635998	1
242	chr4	48483860	48485859	1
243	chr15	74889341	74891340	1
244	chr1	201437866	201439865	1
245	chr17	39596674	39598673	1
246	chr20	39764100	39766099	1
247	chr12	26277561	26279560	1
248	chr8	87355044	87357043	1
249	chr17	26988708	26990707	1
250	chr17	26987609	26989608	1
251	chr20	2635243	2637242	1
252	chr20	2635770	2637769	1
253	chr20	2636085	2638084	1
254	chr15	30685553	30687552	1
255	chr3	196024587	196026586	1
256	chr6	74103237	74105236	1
257	chr9	115645938	115647937	1
258	chr12	11249374	11251373	1
259	chr21	45758786	45760785	1
260	chr12	7021409	7023408	1
261	chr1	246688832	246690831	1
262	chr16	49202963	49204962	1
263	chr22	24812347	24814346	1
264	chr10	60143282	60145281	1
265	chr15	72902661	72904660	1
266	chr2	90247239	90249238	1
267	chr2	202096666	202098665	1
268	chr7	15601141	15603140	1
269	chr10	88426706	88428705	1
270	chr19	23577863	23579862	1
271	chr12	108128832	108130831	1
272	chr14	106368030	106370029	1
273	chr5	17117296	17119295	1
274	chr8	103424570	103426569	1
275	chr9	115095448	115097447	1
276	chr4	5051669	5053668	1
277	chr7	148974584	148976583	1
278	chr8	95651196	95653195	1
279	chr8	95651802	95653801	1
280	chr15	23890676	23892675	1
281	chr20	30133807	30135806	1
282	chr2	232315406	232317405	1
283	chr11	75623745	75625744	1
284	chr12	103631754	103633753	1
285	chr2	198568587	198570586	1
286	chr21	34890916	34892915	1
287	chr19	7698135	7700134	1
288	chr17	11922641	11924640	1
289	chr17	9808439	9810438	1
290	chr18	77439246	77441245	1
291	chr18	77438301	77440300	1
292	chr9	101568481	101570480	1
293	chr19	54209207	54211206	1
294	chr19	54210489	54212488	1
295	chr4	165862942	165864941	1
296	chr14	32711800	32713799	1
297	chr5	135637945	135639944	1
298	chr7	135433095	135435094	1
299	chr9	100571791	100573790	1
300	chr2	11805596	11807595	1
301	chr11	57363360	57365359	1
302	chr11	66114664	66116663	1
303	chr12	9217167	9219166	1
304	chr12	72228677	72230676	1
305	chr2	60962351	60964350	1
306	chr8	66504208	66506207	1
307	chr8	66503466	66505465	1
308	chr14	106405609	106407608	1
309	chr15	83085881	83087880	1
310	chr20	24216391	24218390	1
311	chr2	71017276	71019275	1
312	chr4	56081580	56083579	1
313	chr4	141676775	141678774	1
314	chr4	141676182	141678181	1
315	chr7	99194189	99196188	1
316	chr10	16113309	16115308	1
317	chr12	48575866	48577865	1
318	chr12	66524049	66526048	1
319	chr15	23890480	23892479	1
320	chr17	19459024	19461023	1
321	chr17	20411745	20413744	1
322	chr22	21877624	21879623	1
